Date,Open,High,Low,Close,Adj Close,Volume,SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_close,DJ_open,DJ_high,DJ_low,DJ_Ajclose,DJ_volume,EG_open,EG_high,EG_low,EG_close,EG_Ajclose,EG_volume,EU_Price,EU_open,EU_high,EU_low,EU_Trend,OF_Price,OF_Open,OF_High,OF_Low,OF_Volume,OF_Trend,OS_Price,OS_Open,OS_High,OS_Low,OS_Trend,SF_Price,SF_Open,SF_High,SF_Low,SF_Volume,SF_Trend,USB_Price,USB_Open,USB_High,USB_Low,USB_Trend,PLT_Price,PLT_Open,PLT_High,PLT_Low,PLT_Trend,PLD_Price,PLD_Open,PLD_High,PLD_Low,PLD_Trend,RHO_PRICE,USDI_Price,USDI_Open,USDI_High,USDI_Low,USDI_Volume,USDI_Trend,GDX_Open,GDX_High,GDX_Low,GDX_Close,GDX_Adj Close,GDX_Volume,USO_Open,USO_High,USO_Low,USO_Close,USO_Adj Close,USO_Volume
17-06-2012,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,70.021,70.021,70.021,70.021,0,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,1492.25,1484.5,1492.25,1480.35,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,19540,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
16-06-2012,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,8.338,8.338,8.338,8.338,0,1153.483427,1153.618699,1163.975022,1142.460412,0.491368148,3542,3550,3550,3535,1,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,19800,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
15-06-2012,28.76666667,28.90666667,28.68,28.79333333,28.79333333,3340300,5069.55,5146.2,5069.15,5139.05,5139.05,155440000,16949.83,16701.28,16967.76,16701.28,16949.83,10440000,190,190,183.1,185.15,185.15,1880000,70.008,70.327,70.493,69.673,0,97.61,97.9,98.1,96.97,148880,1,84.03,84.33,84.8,83.42,1,28.74,28.59,28.82,28.48,30650,1,8.336,8.336,8.336,8.336,0,1482.6,1491.9,1498.85,1481.25,0,3527,3485,3553,3485,0,10415.88978,55.395,55.805,55.805,55.35,19820,0,4.86,4.9,4.62,4.63,4.63,1860,36,37,36,36.75,36.75,62400
14-06-2012,28.67333333,28.75333333,28.62,28.71666667,28.71666667,3930433.333,5105.1,5130,5047.6,5054.75,5054.75,118350000,16677.88,16857.23,16921.49,16658.98,16677.88,9120000,187.6,191.45,185.6,187.65,187.65,1710000,70.3785,69.8,70.4015,69.794,1,97.03,97.2,97.8,96.33,35170,0,83.91,82.44,84.42,82.27,0,28.407,28.8,29.075,28.15,42380,0,8.326,8.326,8.326,8.326,0,1491.65,1459.8,1494.75,1458.2,1,3490,3499,3500,3478,0,10415.88978,55.71,55.685,55.89,55.62,20300,1,4.65,4.79,4.6,4.76,4.76,3110,37.6,37.6,36.5,36.8,36.8,44510
13-06-2012,28.57333333,28.66,28.49333333,28.59333333,28.59333333,3491766.667,5117.55,5144.9,5095.45,5121.45,5121.45,125670000,16880.51,16865.72,16944.11,16792.87,16880.51,9830000,189,190.2,185.3,187.35,187.35,1290000,69.807,69.778,70.085,69.455,0,97.13,97.24,98.38,96.67,138290,1,82.62,83.51,84.01,82.15,0,28.941,28.9,29.095,28.7,34050,1,8.292,8.292,8.292,8.292,0,1459.3,1451.4,1469.65,1446.55,0,3474,3480,3486,3405,0,10415.88978,55.57,55.805,55.93,55.52,17190,0,4.65,4.79,4.59,4.75,4.75,5720,37.4,37.4,37,37.2,37.2,49640
12-06-2012,28.58,28.62666667,28.31333333,28.37333333,28.37333333,3873400,5015.5,5128.9,5015.15,5115.9,5115.9,135480000,16862.8,16570.51,16897.42,16553.47,16862.8,9770000,183.9,191.5,182.85,189.05,189.05,2040000,69.8235,69.423,70.0615,69.385,1,97.14,96.81,97.97,96.62,245700,1,83.32,81.18,83.72,81.07,1,28.949,28.51,29.05,28.315,42080,1,8.294,8.294,8.294,8.294,1,1451.7,1437.6,1456.35,1423.6,0,3484,3460,3505,3450,1,10415.88978,55.805,55.74,56.075,55.655,42980,1,5.24,5.24,4.51,4.59,4.59,18290,37.5,37.5,36.5,37.25,37.25,98030
11-06-2012,28.23666667,28.44333333,28.11666667,28.32333333,28.32333333,4820766.667,5096.7,5124.45,5040.7,5054.1,5054.1,125620000,16668.01,16804.89,16893.81,16627.48,16668.01,8860000,190.7,194,183.15,185.6,185.6,2090000,69.472,70.139,70.23,69.445,0,98,100.24,102.21,96.46,233780,1,82.7,85.72,86.64,81.11,0,28.616,28.74,29,28.255,35870,0,8.329,8.329,8.329,8.329,1,1437.8,1446.1,1456.9,1437.8,0,3509,3506,3573,3461,1,10415.88978,55.7,55.13,55.825,55.02,39220,0,4.7,4.72,4.57,4.57,4.57,9050,37.5,37.75,36.9,37.25,37.25,241980
10-06-2012,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,69.378,69.378,69.378,69.378,0,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,1447.25,1439.15,1447.85,1438.2,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,43300,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
09-06-2012,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,8.36,8.36,8.36,8.36,1,1153.483427,1153.618699,1163.975022,1142.460412,0.491368148,3486,3505,3512,3465,0,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,43280,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
08-06-2012,28.13333333,28.14666667,27.8,28.05333333,28.05333333,3985100,5044.25,5084.45,4994.8,5068.35,5068.35,138390000,16718.87,16611.52,16767.77,16485.02,16718.87,11850000,184.7,189.5,181.9,188.45,188.45,1790000,69.378,69.028,69.389,68.735,0,99.47,99.3,99.99,97.19,252950,1,84.1,83.63,84.67,82,1,28.471,28.585,28.65,27.91,42130,0,8.354,8.354,8.354,8.354,0,1433.75,1444.6,1446.3,1413.95,0,3490,3447,3525,3447,1,10415.88978,55.425,54.945,55.66,54.945,58230,0,4.92,4.93,4.55,4.6,4.6,2800,37.05,38.25,37,37.4,37.4,75310
07-06-2012,28.57333333,28.59,28.23666667,28.37666667,28.37666667,3651833.333,5035.35,5059.65,5007.75,5049.65,5049.65,150560000,16649.05,16578.01,16680.59,16519.89,16649.05,11470000,183.25,188.75,183.25,186.95,186.95,2110000,69.033,69.501,69.669,68.848,0,99.93,100.91,102.45,99.07,284010,1,84.82,85.5,87.03,83.43,1,28.529,29.465,29.675,28.36,73330,1,8.347,8.347,8.347,8.347,0,1445,1464.15,1470.95,1436.05,1,3495,3570,3570,3464,1,10415.88978,54.965,55.37,55.37,54.835,33300,0,4.51,4.8,4.44,4.62,4.62,14710,38.05,38.2,37.1,37.85,37.85,63030
06-06-2012,28.6,28.72666667,28.50333333,28.65333333,28.65333333,2515633.333,4886.65,5010.45,4886.15,4997.1,4997.1,185340000,16454.3,16100.36,16494.5,16100.36,16454.3,13520000,176.7,183.95,176.7,181.3,181.3,2040000,69.4855,69.153,69.6035,68.804,1,100.64,98.9,101.39,98.71,238420,1,85.02,84.12,86.27,84.03,1,29.488,28.475,29.865,28.41,63110,1,8.371,8.371,8.371,8.371,1,1464.3,1439.3,1470.35,1433.65,1,3493,3370,3493,3368,0,10415.88978,55.27,55.645,55.645,55.27,16340,1,4.58,4.78,4.58,4.63,4.63,4450,36.85,37.5,36.8,37.4,37.4,44690
05-06-2012,28.48666667,28.60333333,28.32333333,28.54,28.54,4809266.667,4869.45,4898.95,4847.7,4863.3,4863.3,141480000,16020.64,16065.37,16138.29,15979.77,16020.64,10830000,178.5,181,174.55,175.85,175.85,1540000,69.182,69.529,69.808,69.003,0,98.84,99.16,99.63,97.68,145830,0,84.29,84.14,84.92,83.31,0,28.405,28.22,28.545,28.08,35740,0,8.332,8.332,8.332,8.332,0,1440.1,1432.8,1448.7,1430.8,0,3358,3375,3414,3301,0,10415.88978,55.55,55.655,55.92,55.28,740,1,4.56,4.61,4.56,4.59,4.59,1340,37.6,37.6,36.9,37.1,37.1,39720
04-06-2012,28.33333333,28.85,28.18333333,28.44,28.44,6322033.333,4797.3,4858.3,4770.35,4848.15,4848.15,152340000,15988.4,15808.88,16012.84,15748.98,15988.4,12210000,178.7,180.95,176.25,177.25,177.25,1290000,69.555,69.036,69.633,68.522,1,98.85,98.43,99.15,95.63,174170,1,83.98,82.96,84.38,81.21,0,28.007,28.68,28.68,27.955,32420,0,8.342,8.342,8.342,8.342,1,1432.55,1438.65,1448.95,1423.5,0,3400,3539,3540,3400,1,10415.88978,55.655,55.505,55.68,55.252,35280,1,4.62,4.8,4.61,4.7,4.7,7410,36.55,37.25,36.5,37.05,37.05,66820
03-06-2012,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,69.062,69.062,69.062,69.062,0,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,1440.55,1442.5,1446.3,1438.25,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,66610,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
02-06-2012,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,8.37,8.37,8.37,8.37,1,1153.483427,1153.618699,1163.975022,1142.460412,0.491368148,3541,3650,3653,3513,1,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,32280,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
01-06-2012,28.07666667,28.07666667,27.82,27.86,27.86,1534633.333,4910.85,4925,4831.75,4841.6,4841.6,138770000,15965.16,16217.48,16226.19,15933.48,15965.16,12210000,184,186.6,180.5,181.55,181.55,1530000,69.0675,69.247,69.5215,68.236,1,98.43,101.69,101.95,97.54,324330,0,83.23,86.44,86.59,82.29,0,28.512,27.685,28.68,27.17,65090,1,8.369,8.369,8.369,8.369,0,1444.05,1406.15,1447.55,1388.7,1,3637,3708,3739,3621,1,10415.88978,55.545,56.085,56.29,55.45,37090,0,4.8,4.82,4.61,4.63,4.63,3530,36.9,37.45,36.85,37.2,37.2,65770
31-05-2012,27.87333333,28.26333333,27.86666667,28.11,28.11,2253533.333,4896.1,4949.25,4883.55,4924.25,4924.25,296910000,16218.53,16224.86,16277.48,16086.06,16218.53,16070000,180.05,189.6,178.9,187.15,187.15,3850000,69.257,69.405,70.085,69.175,1,101.87,103.23,104.16,101.27,258760,1,86.53,87.55,88.28,85.86,1,27.757,27.88,28.19,27.51,44720,0,8.377,8.377,8.377,8.377,1,1406.75,1407.4,1419.6,1393.45,0,3705,3685,3725,3671,1,10415.88978,56.04,56.235,56.53,55.74,18200,1,4.58,5.19,4.4,4.54,4.54,45120,37,37.2,36.55,37,37,47410
30-05-2012,27.77,27.84666667,27.71666667,27.79333333,27.79333333,693200,4964.25,4982.25,4944.9,4950.75,4950.75,146000000,16312.15,16391.9,16428.74,16295.31,16312.15,13880000,184.5,185.7,182,183.25,183.25,1020000,69.448,69.429,70.134,69.349,1,103.47,106.82,106.82,102.85,225430,1,87.82,90.86,90.92,87.27,1,27.983,27.79,28.145,27.355,47760,1,8.523,8.523,8.523,8.523,1,1407.3,1428.9,1431.65,1387.2,1,3691,3715,3723,3680,0,10415.88978,56.14,55.675,56.25,55.675,24750,1,4.58,4.7,4.43,4.69,4.69,6600,37,37.8,36.55,37,37,187860
29-05-2012,27.78666667,27.99666667,27.75,27.97333333,27.97333333,2502833.333,5005.35,5020.15,4982.15,4990.1,4990.1,124220000,16438.58,16500.04,16544.38,16410.21,16438.58,8640000,188.3,189.8,184.5,185.25,185.25,1440000,69.5195,69.202,70.0505,68.947,1,106.68,107.45,107.95,106.06,223910,1,90.76,91,92.21,90.25,1,27.791,28.595,28.76,27.71,55600,0,8.518,8.518,8.518,8.518,0,1428.6,1437.4,1448.7,1423.85,1,3713,3705,3737,3685,1,10415.88978,55.62,55.19,55.89,55.11,30890,0,4.6,4.68,4.55,4.65,4.65,3280,36.6,36.95,36.15,36.65,36.65,43500
28-05-2012,27.71666667,27.95333333,27.64,27.87,27.87,1132200,4931.7,4994.95,4931.3,4985.65,4985.65,97260000,16416.84,16289.82,16439.97,16273.49,16416.84,8000000,180.75,188.7,180.75,187.25,187.25,1520000,69.2195,69.503,69.7515,69.108,0,107.11,106.83,108.04,106.8,55580,1,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,27.791,28.595,28.76,27.71,55600,0,8.512,8.512,8.512,8.512,0,1437.6,1431.4,1442.75,1430.55,1,3695,3721,3721,3670,0,10415.88978,55.19,55.295,55.37,55.015,39060,0,4.6,4.62,4.48,4.49,4.49,780,36.85,36.85,35.9,36.35,36.35,30820
27-05-2012,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,69.3165,69.3165,69.3165,69.3165,1,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,1431.2,1433.45,1438.85,1429.85,0,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,24320,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
26-05-2012,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,8.514,8.514,8.514,8.514,1,1153.483427,1153.618699,1163.975022,1142.460412,0.491368148,3726,3758,3769,3700,1,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,21880,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
25-05-2012,27.80333333,27.88333333,27.65333333,27.69,27.69,1109100,4905.95,4935.8,4889.35,4920.4,4920.4,118190000,16217.82,16213.24,16273.48,16118.35,16217.82,9440000,180,183.5,178,181.4,181.4,2250000,69.3125,69.654,70.2975,69.169,0,106.83,106.55,107.24,106.02,145990,0,90.86,90.79,91.32,90.2,1,28.386,28.25,28.565,27.875,31470,1,8.509,8.509,8.509,8.509,0,1431.5,1421.25,1435.05,1412.05,1,3746,3770,3795,3736,1,10415.88978,55.375,55.655,56.09,55.24,35420,1,4.35,4.42,4.18,4.41,4.41,9050,35.8,36.7,35.5,35.85,35.85,18340
24-05-2012,27.76,27.98666667,27.75,27.9,27.9,1791866.667,4863.4,4931.9,4830.15,4921.4,4921.4,140480000,16222.3,16033.9,16252.37,15934.77,16222.3,11020000,180,181.45,175.1,179.25,179.25,4090000,69.6555,70.43,70.9255,69.543,1,106.55,106.1,107.25,105.03,191100,0,90.66,90.53,91.52,89.81,0,28.157,27.76,28.515,27.585,46680,0,8.497,8.497,8.497,8.497,0,1421.15,1422.65,1434.5,1411.65,0,3781,3736,3810,3723,1,10415.88978,55.56,56,56.392,55.56,38960,1,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,37.35,37.35,35.8,36.25,36.25,15800
23-05-2012,27.83,27.89,27.63,27.82666667,27.82666667,1966300,4843,4853.75,4803.95,4835.65,4835.65,136110000,15948.1,15995.14,16002.03,15847.03,15948.1,11490000,183.2,186.85,176.8,178,178,3180000,70.4285,70.199,71.1605,69.891,1,105.56,108.11,108.16,105.39,239760,0,89.9,91.54,91.72,89.28,0,27.519,28.12,28.17,27.08,59170,0,8.513,8.513,8.513,8.513,1,1422.85,1444.15,1446.85,1406.95,1,3728,3730,3786,3715,0,10415.88978,55.96,55.395,56.225,55.26,55580,1,4.8,4.8,4.26,4.41,4.41,5210,36.35,36.35,35.35,35.95,35.95,23330
22-05-2012,27.93333333,27.95,27.68333333,27.80333333,27.80333333,1893433.333,4954.7,4956.35,4849.9,4860.5,4860.5,130810000,16026.41,16344.34,16366.72,16000.84,16026.41,11680000,195.5,196.45,183.2,183.95,183.95,3650000,70.1665,70.428,70.7715,69.992,0,108.41,109.25,109.36,107.79,180210,1,91.66,92.64,93.01,91.39,1,28.179,28.47,28.775,27.925,42130,1,8.52,8.52,8.52,8.52,1,1443.85,1472.55,1473.65,1443.1,1,3773,3808,3834,3757,1,10415.88978,55.345,55.035,55.47,54.725,43430,0,4.5,4.5,4.5,4.5,4.5,1000,36.6,36.6,35.8,36,36,18780
21-05-2012,27.79333333,28,27.76,27.86,27.86,1970000,4888.5,4937.5,4888.5,4906.05,4906.05,116510000,16183.26,16187.66,16298.39,16149.61,16183.26,10420000,196,199,192.6,194.1,194.1,4460000,70.446,69.554,70.512,69.369,1,108.81,107.4,109.43,106.75,171290,1,92.57,91.27,93.06,90.84,1,28.321,28.685,28.855,28.035,35870,1,8.542,8.542,8.542,8.542,1,1472.6,1459.85,1473.3,1458.35,1,3791,3768,3825,3755,1,10415.88978,54.98,54.46,55.06,54.44,42700,0,4.71,4.71,4.45,4.46,4.46,15210,35.5,37,32.3,36,36,32190
20-05-2012,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,69.58,69.58,69.58,69.58,0,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,1459.5,1456.45,1459.9,1455.45,0,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,51010,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
19-05-2012,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,77.56029831,77.55035641,77.89611974,77.23747577,0.486150235,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,8.525,8.525,8.525,8.525,0,1153.483427,1153.618699,1163.975022,1142.460412,0.491368148,3761,3715,3775,3703,0,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,55450,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
18-05-2012,27.47,27.81,27.45,27.74333333,27.74333333,4487133.333,4796.4,4908.5,4788.95,4891.45,4891.45,154510000,16152.75,15868.07,16206.35,15809.71,16152.75,14080000,181.75,196.6,180.35,193.9,193.9,3840000,69.5715,68.938,69.6105,68.813,0,107.14,106.75,107.99,106.4,206500,0,91.48,92.86,92.88,90.93,0,28.715,28.005,28.895,27.78,44460,1,8.525,8.525,8.525,8.525,0,1455.75,1452.2,1466.25,1443.55,0,3582,3595,3605,3525,0,10415.88978,54.425,54.475,54.915,54.325,28190,0,4.44,4.64,4.43,4.55,4.55,7480,36.25,36.25,35.1,35.9,35.9,50190
17-05-2012,27.07,27.26333333,27.04666667,27.22,27.22,1574500,4878.6,4922.25,4850.2,4870.2,4870.2,155650000,16070.48,16119.08,16240.18,16007.92,16070.48,12710000,187,191.9,183.8,186.35,186.35,3090000,68.999,69.093,69.42,68.945,0,107.49,109.43,110.15,106.58,293240,1,92.56,92.77,93.88,92.09,1,28.02,27.195,28.295,27.175,47900,0,8.495,8.495,8.495,8.495,0,1452.45,1438.2,1458.6,1436.55,0,3589,3578,3605,3551,1,10415.88978,54.36,54.5,54.59,54.21,21540,0,4.68,4.77,4.51,4.51,4.51,6660,36,36.65,35.55,35.9,35.9,37560
16-05-2012,26.94666667,27.10333333,26.79333333,26.98,26.98,2321033.333,4875.3,4882.25,4837.05,4858.25,4858.25,165050000,16030.09,16132.68,16132.68,15974.6,16030.09,12710000,186,191.4,185,186.8,186.8,3550000,69.102,68.48,69.478,68.357,1,111.71,112.02,112.1,110.41,22420,1,92.81,93.16,94.16,91.81,1,27.196,27.615,27.965,26.73,60320,0,8.517,8.517,8.517,8.517,1,1438.15,1436.2,1443.25,1422.75,0,3531,3590,3615,3515,0,10415.88978,54.345,53.795,54.52,53.735,29920,0,4.51,4.68,4.51,4.52,4.52,2750,36.1,36.8,35.5,35.9,35.9,48200
15-05-2012,27.14333333,27.17,27,27.11,27.11,2828066.667,4869.85,4955.2,4868.55,4942.8,4942.8,142120000,16328.25,16146.9,16370.12,16123.04,16328.25,11490000,178.3,194.4,178.3,189.8,189.8,3910000,68.492,69.142,69.431,68.421,0,112.24,111.17,112.67,110.93,151540,1,93.98,93.91,95.48,93.02,1,28.08,28.155,28.43,27.565,40320,1,8.495,8.495,8.495,8.495,0,1436.3,1440.65,1454.3,1431.7,0,3626,3455,3631,3426,1,10415.88978,53.795,53.965,54.12,53.585,59860,0,4.41,4.69,4.41,4.69,4.69,5390,36.95,37.1,36.25,36.5,36.5,146980
14-05-2012,27.40333333,27.44,27.15,27.19,27.19,1316233.333,4934.35,4957.2,4874.5,4907.8,4907.8,126950000,16215.84,16318.36,16390.33,16124.82,16215.84,10960000,180.4,182.65,176.3,181.05,181.05,1370000,69.164,69.081,69.482,68.984,1,111.57,112.07,112.07,110.04,199080,0,94.78,95.79,95.83,93.65,1,28.353,28.88,29,28.075,36420,1,8.518,8.518,8.518,8.518,1,1441.55,1467.65,1476.8,1437.45,1,3525,3624,3668,3525,0,10415.88978,53.925,53.665,53.975,53.535,26570,1,4.5,4.68,4.5,4.59,4.59,2590,37.9,37.9,36.4,37.25,37.25,73910
13-05-2012,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,69.189,69.2845,69.2845,69.133,1,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,1468,1468.4,1470.6,1467.65,1,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,66.77028429,66.76252133,66.94072899,66.6123811,17650,0.486590038,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
